GROUP,STOCK CODE,DESCRIPTION,DESCRIPTION2,SUPP PART NO,ORDER NO,OUR REF,SUPP REF,SUPP NAME,DEPOT,DEL DATE,ORDER QTY,TO DELIV,RECVD,INVCD,QTY CST VAL,TO DELIV CST VAL,RECVD CST VAL,INVCD CST VAL,EXCH RATE,FOREIGN CURR
BRA,HEXBOLT16100BZP,hexhead bolt 16x100 bzp,hexhead bolt 16x100 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,268,268,0,0,35.22,35.22,0.00,0.00,0.00
BRA,HEXBOLT16100BZP,hexhead bolt 16x100 bzp,hexhead bolt 16x100 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,1216,1216,0,0,159.78,159.78,0.00,0.00,0.00
BRA,HEXBOLT16110BZP,hexhead bolt 16x110 bzp,hexhead bolt 16x110 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,400,400,0,0,57.08,57.08,0.00,0.00,0.00
BRA,HEXBOLT16110BZP,hexhead bolt 16x110 bzp,hexhead bolt 16x110 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,520,520,0,0,74.20,74.20,0.00,0.00,0.00
BRA,HEXBOLT1650BZP,hexhead bolt 16x50 bzp,hexhead bolt 16x50 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,782,782,0,0,59.12,59.12,0.00,0.00,0.00
BRA,HEXBOLT1665BZP,hex head bolt 16x65 bzp,hex head bolt 16x65 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,1235,1235,0,0,116.09,116.09,0.00,0.00,0.00
BRA,HEXBOLT1690BZP,hex head bolt 16x90 bzp,hex head bolt 16x90 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,1210,1210,0,0,146.05,146.05,0.00,0.00,0.00
BRA,HEXBOLT20200BZP,hexhead bolt 20x200 bzp,hexhead bolt 20x200 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,57,57,0,0,21.91,21.91,0.00,0.00,0.00
BRA,HEXBOLT20200BZP,hexhead bolt 20x200 bzp,hexhead bolt 20x200 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,56,56,0,0,21.19,21.19,0.00,0.00,0.00
BRA,HEXBOLT2070,hex head bolt 20x70 BZP,hex head bolt 20x70 BZP,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,197,197,0,0,31.64,31.64,0.00,0.00,0.00
BRA,HEXBOLT2085BZP,hexhead bolt 20x85 bzp,hexhead bolt 20x85 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,417,417,0,0,78.69,78.69,0.00,0.00,0.00
BRA,HEXBOLT2090BZP,hexhead bolt 20x90 bzp,hexhead bolt 20x90 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,213,213,0,0,41.96,41.96,0.00,0.00,0.00
BRA,HEXBOLT2090BZP,hexhead bolt 20x90 bzp,hexhead bolt 20x90 bzp,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,300,300,0,0,58.23,58.23,0.00,0.00,0.00
BRA,HEXBOLT2465BZP,hexhead bolt 24x65 bzp,hexhead bolt 24x65 bzp,,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,200,200,0,0,45.08,45.08,0.00,0.00,0.00
BRA,HEXS1645,M16X45 HEX SETSCREW (50) BZP,M16X45 HEX SETSCREW (50) BZP,DIN933,7095,25CHR1007F-5,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,29,29,0,0,96.70,96.70,0.00,0.00,0.00
BRA,HEXS2050,M20X50 HEX SETSCREW (100) BZP,M20X50 HEX SETSCREW (100) BZP,DIN933,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,5,5,0,0,6.12,6.12,0.00,0.00,0.00
BRA,RODM8/200,M8 THREADED ROD X200MM,M8 THREADED ROD X200MM,,7346,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,5000,5000,0,0,216.50,216.50,0.00,0.00,0.00
BRA,RODM8GALV,m8 rod - HDG,m8 rod - HDG,,7294,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,1975.20,1975.20,0.00,0.00,0.00
BRA,CSS1000,1MTR LONG CANT ARM HDG,1MTR LONG CANT ARM HDG,EA,7240,25CHR1007F-4,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,400,400,0,0,853.20,853.20,0.00,0.00,0.00
CAN,CSS1000,1MTR LONG CANT ARM HDG,1MTR LONG CANT ARM HDG,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,500,500,0,0,989.00,989.00,0.00,0.00,0.00
CAN,CSS150,CSS150 150MM CANT ARM HDG EA,CSS150 150MM CANT ARM HDG EA,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,300,300,0,0,205.80,205.80,0.00,0.00,0.00
CAN,CSS300,CSS300  300MM CANT ARM HDG EA,CSS300  300MM CANT ARM HDG EA,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,2500,2500,0,0,2307.50,2307.50,0.00,0.00,0.00
CAN,CSS450,CSS450  450MM CANT ARM HDG EA,CSS450  450MM CANT ARM HDG EA,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,3462.00,3462.00,0.00,0.00,0.00
CAN,CSS600,CSS600  600 CANT ARMS HDG EA,CSS600  600 CANT ARMS HDG EA,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,4000,4000,0,0,5496.00,5496.00,0.00,0.00,0.00
CAN,CSS750,750MM CANT ARM HDG EA,750MM CANT ARM HDG EA,EA,7240,25CHR1007F-4,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,1000,1000,0,0,1689.00,1689.00,0.00,0.00,0.00
CAN,CSS750,750MM CANT ARM HDG EA,750MM CANT ARM HDG EA,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,1000,1000,0,0,1593.00,1593.00,0.00,0.00,0.00
CAN,CSS900,900MM FLAT PLATE CANT ARM HDG,900MM FLAT PLATE CANT ARM HDG,,6856,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,400,400,0,0,786.80,786.80,0.00,0.00,0.00
NBW,CSS900,900MM FLAT PLATE CANT ARM HDG,900MM FLAT PLATE CANT ARM HDG,EA,7240,25CHR1007F-4,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,500,500,0,0,983.50,983.50,0.00,0.00,0.00
ROD,CSS900,900MM FLAT PLATE CANT ARM HDG,900MM FLAT PLATE CANT ARM HDG,EA,7366,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,500,500,0,0,906.50,906.50,0.00,0.00,0.00
ROD,BOXLID,BOX LID FOR CONDUIT,BOX LID FOR CONDUIT,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,25000,25000,0,0,900.00,900.00,0.00,0.00,0.00
ROD,BOXLID,BOX LID FOR CONDUIT,BOX LID FOR CONDUIT,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,370.00,370.00,0.00,0.00,0.00
ROD,BOXLID,BOX LID FOR CONDUIT,BOX LID FOR CONDUIT,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,1110.00,1110.00,0.00,0.00,0.00
ZEB,CON-RUBBERBOXGASKET,RUBBER BOX LID GASKET,RUBBER BOX LID GASKET,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,2000,2000,0,0,74.00,74.00,0.00,0.00,0.00
ZEB,CON16EXTRING,16MM CONDUIT EXTENSION RING,16MM CONDUIT EXTENSION RING,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,600,600,0,0,80.76,80.76,0.00,0.00,0.00
ZEB,CON20BBL,20MM CONDUIT BRASS BUSH LONG E,20MM CONDUIT BRASS BUSH LONG E,EA,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,819.00,819.00,0.00,0.00,0.00
ZEB,CON20BBL,20MM CONDUIT BRASS BUSH LONG E,20MM CONDUIT BRASS BUSH LONG E,EA,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,3000,3000,0,0,238.80,238.80,0.00,0.00,0.00
NBW,CON20BBL,20MM CONDUIT BRASS BUSH LONG E,20MM CONDUIT BRASS BUSH LONG E,EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,20000,20000,0,0,1638.00,1638.00,0.00,0.00,0.00
NBW,CON20BBS,CONDUIT 20MM BRASS BUSH SHORT,CONDUIT 20MM BRASS BUSH SHORT,EA,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,1749.00,1749.00,0.00,0.00,0.00
NBW,CON20BBS,CONDUIT 20MM BRASS BUSH SHORT,CONDUIT 20MM BRASS BUSH SHORT,EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,1749.00,1749.00,0.00,0.00,0.00
NBW,CON20DS,20MM CONDUIT DISTANCE SADDLES,20MM CONDUIT DISTANCE SADDLES,EA,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,5000,5000,0,0,506.50,506.50,0.00,0.00,0.00
NBW,CON20DS,20MM CONDUIT DISTANCE SADDLES,20MM CONDUIT DISTANCE SADDLES,EA,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,6000,6000,0,0,591.00,591.00,0.00,0.00,0.00
NBW,CON20DS,20MM CONDUIT DISTANCE SADDLES,20MM CONDUIT DISTANCE SADDLES,EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,3039.00,3039.00,0.00,0.00,0.00
NBW,CON20HOOK,CONDUIT 20MM HOOK PLATE,CONDUIT 20MM HOOK PLATE,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,2000,2000,0,0,283.80,283.80,0.00,0.00,0.00
NBW,CON20HOOK,CONDUIT 20MM HOOK PLATE,CONDUIT 20MM HOOK PLATE,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,1000,1000,0,0,145.90,145.90,0.00,0.00,0.00
NBW,CON20HOOK,CONDUIT 20MM HOOK PLATE,CONDUIT 20MM HOOK PLATE,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,437.70,437.70,0.00,0.00,0.00
NBW,CON20HS,20MM CONDUIT HOSPITAL SADDLE,20MM CONDUIT HOSPITAL SADDLE,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,500,500,0,0,92.30,92.30,0.00,0.00,0.00
NBW,CON20LR,20MM LOCK RING,20MM LOCK RING,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,977,977,0,0,28.53,28.53,0.00,0.00,0.00
NBW,CON20LR,20MM LOCK RING,20MM LOCK RING,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,1923,1923,0,0,56.15,56.15,0.00,0.00,0.00
NBW,CON20LR,20MM LOCK RING,20MM LOCK RING,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,876.00,876.00,0.00,0.00,0.00
ROD,CON20NIP,20mm Zinc nipples x each,20mm Zinc nipples x each,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,500,500,0,0,27.50,27.50,0.00,0.00,0.00
ROD,CON20NIP,20mm Zinc nipples x each,20mm Zinc nipples x each,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,1200,1200,0,0,64.08,64.08,0.00,0.00,0.00
ROD,CON20SAD,20MM 1 PART COND SADDLE,20MM 1 PART COND SADDLE,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,1000,1000,0,0,23.60,23.60,0.00,0.00,0.00
ROD,CON20SAD,20MM 1 PART COND SADDLE,20MM 1 PART COND SADDLE,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,5000,5000,0,0,118.00,118.00,0.00,0.00,0.00
ROD,CON20SPS,20MM CONDUIT SPACER BAR SADDLE,20MM CONDUIT SPACER BAR SADDLE,SADDLES EA,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,561.00,561.00,0.00,0.00,0.00
ROD,CON20SPS,20MM CONDUIT SPACER BAR SADDLE,20MM CONDUIT SPACER BAR SADDLE,SADDLES EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,1683.00,1683.00,0.00,0.00,0.00
ROD,CON20SPS-W,20MM SPACER BAR SADDLE WHITE,20MM SPACER BAR SADDLE WHITE,METAL,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,3000,3000,0,0,163.50,163.50,0.00,0.00,0.00
ROD,CON20UBOX,20MM CONDUIT U BOX,20MM CONDUIT U BOX,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,20000,20000,0,0,8890.00,8890.00,0.00,0.00,0.00
ROD,CON20UBOX,20MM CONDUIT U BOX,20MM CONDUIT U BOX,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,13335.00,13335.00,0.00,0.00,0.00
,CON20YBOX,20MM Y BOX,20MM Y BOX,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,1000,1000,0,0,502.10,502.10,0.00,0.00,0.00
,CON25-20RED,25MM TO 20MM CONDUIT REDUCER,25MM TO 20MM CONDUIT REDUCER,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,2000,2000,0,0,543.60,543.60,0.00,0.00,0.00
,CON25ANG,25MM CONDUIT ANGLE BOX,25MM CONDUIT ANGLE BOX,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,6000,6000,0,0,2862.60,2862.60,0.00,0.00,0.00
,CON25ANG,25MM CONDUIT ANGLE BOX,25MM CONDUIT ANGLE BOX,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,2300,2300,0,0,1150.46,1150.46,0.00,0.00,0.00
,CON25ANG,25MM CONDUIT ANGLE BOX,25MM CONDUIT ANGLE BOX,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,4771.00,4771.00,0.00,0.00,0.00
,CON25BBL,25MM BRASS BUSH LONG EA,25MM BRASS BUSH LONG EA,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,6000,6000,0,0,875.40,875.40,0.00,0.00,0.00
,CON25BBL,25MM BRASS BUSH LONG EA,25MM BRASS BUSH LONG EA,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,3000,3000,0,0,425.70,425.70,0.00,0.00,0.00
,CON25BBL,25MM BRASS BUSH LONG EA,25MM BRASS BUSH LONG EA,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,1459.00,1459.00,0.00,0.00,0.00
,CON25BBS,25MM CONDUIT BRASS BUSH SHORT,25MM CONDUIT BRASS BUSH SHORT,EA,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,830.00,830.00,0.00,0.00,0.00
,CON25BBS,25MM CONDUIT BRASS BUSH SHORT,25MM CONDUIT BRASS BUSH SHORT,EA,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,15000,15000,0,0,1210.50,1210.50,0.00,0.00,0.00
,CON25BBS,25MM CONDUIT BRASS BUSH SHORT,25MM CONDUIT BRASS BUSH SHORT,EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,15000,15000,0,0,1245.00,1245.00,0.00,0.00,0.00
,CON25COUP,25MM CONDUIT COUPLERS EACH,25MM CONDUIT COUPLERS EACH,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,180.00,180.00,0.00,0.00,0.00
,CON25COUP,25MM CONDUIT COUPLERS EACH,25MM CONDUIT COUPLERS EACH,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,600.00,600.00,0.00,0.00,0.00
,CON25DS,25MM CONDUIT DISTANCE SADDLE E,25MM CONDUIT DISTANCE SADDLE E,EA,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,1183.00,1183.00,0.00,0.00,0.00
,CON25DS,25MM CONDUIT DISTANCE SADDLE E,25MM CONDUIT DISTANCE SADDLE E,EA,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,10000,10000,0,0,1151.00,1151.00,0.00,0.00,0.00
,CON25DS,25MM CONDUIT DISTANCE SADDLE E,25MM CONDUIT DISTANCE SADDLE E,EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,30000,30000,0,0,3549.00,3549.00,0.00,0.00,0.00
,CON25FEMBUSH,CONDUIT 25MM FEMALE BUSH EA,CONDUIT 25MM FEMALE BUSH EA,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,80000,80000,0,0,5408.00,5408.00,0.00,0.00,0.00
,CON25LN,25MM LOCK NUTS,25MM LOCK NUTS,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,300,300,0,0,12.12,12.12,0.00,0.00,0.00
CAN,CON25LN,25MM LOCK NUTS,25MM LOCK NUTS,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,121.20,121.20,0.00,0.00,0.00
CAN,CON25LR,25MM LOCK RING,25MM LOCK RING,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,962,962,0,0,39.92,39.92,0.00,0.00,0.00
CAN,CON25LR,25MM LOCK RING,25MM LOCK RING,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,9038,9038,0,0,375.08,375.08,0.00,0.00,0.00
CAN,CON25LR,25MM LOCK RING,25MM LOCK RING,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,20000,20000,0,0,830.00,830.00,0.00,0.00,0.00
CFT,CON25SAD,25MM 1 HOLE SADDLE,25MM 1 HOLE SADDLE,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,1000,1000,0,0,24.70,24.70,0.00,0.00,0.00
CFT,CON25SAD,25MM 1 HOLE SADDLE,25MM 1 HOLE SADDLE,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,3000,3000,0,0,74.10,74.10,0.00,0.00,0.00
CFT,CON25SPS,25MM CONDUIT SPACER BAR SADDLE,25MM CONDUIT SPACER BAR SADDLE,SADDLES EA,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,40000,40000,0,0,2332.00,2332.00,0.00,0.00,0.00
CFT,CON25SPS,25MM CONDUIT SPACER BAR SADDLE,25MM CONDUIT SPACER BAR SADDLE,SADDLES EA,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,50000,50000,0,0,2915.00,2915.00,0.00,0.00,0.00
CFT,CON25TERM,CONDUIT 25MM TERMINAL BOXES EA,CONDUIT 25MM TERMINAL BOXES EA,EACH,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,2000,2000,0,0,840.00,840.00,0.00,0.00,0.00
CFT,CON25TERM,CONDUIT 25MM TERMINAL BOXES EA,CONDUIT 25MM TERMINAL BOXES EA,EACH,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,3500,3500,0,0,1574.65,1574.65,0.00,0.00,0.00
CFT,CON25TERM,CONDUIT 25MM TERMINAL BOXES EA,CONDUIT 25MM TERMINAL BOXES EA,EACH,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,3360.00,3360.00,0.00,0.00,0.00
CFT,CON25TERM,CONDUIT 25MM TERMINAL BOXES EA,CONDUIT 25MM TERMINAL BOXES EA,EACH,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,20000,20000,0,0,8400.00,8400.00,0.00,0.00,0.00
CFT,CON25THRU,CONDUIT 25MM THRU BOXES each,CONDUIT 25MM THRU BOXES each,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,2300,2300,0,0,1150.46,1150.46,0.00,0.00,0.00
CFT,CON25THRU,CONDUIT 25MM THRU BOXES each,CONDUIT 25MM THRU BOXES each,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,10000,10000,0,0,4770.00,4770.00,0.00,0.00,0.00
CFT,CON25THRU,CONDUIT 25MM THRU BOXES each,CONDUIT 25MM THRU BOXES each,,7370,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,20000,20000,0,0,9540.00,9540.00,0.00,0.00,0.00
CFT,CON32BBL,32mm conduit brass bush long x,32mm conduit brass bush long x,each,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,600,600,0,0,137.34,137.34,0.00,0.00,0.00
CFT,CON32COUP,32MM CONDUIT COUPLER GALV,32MM CONDUIT COUPLER GALV,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,200,200,0,0,21.76,21.76,0.00,0.00,0.00
CFT,CON32DS,32MM CONDUIT DISTANCE SADDLE,32MM CONDUIT DISTANCE SADDLE,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,100,100,0,0,21.64,21.64,0.00,0.00,0.00
CFT,CON32LR,32mm conduit lock ring x each,32mm conduit lock ring x each,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,4000,4000,0,0,256.00,256.00,0.00,0.00,0.00
CFT,CON38FEMBUSH,38MM FEMALE BRASS BUSH EACH,38MM FEMALE BRASS BUSH EACH,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,300,300,0,0,40.74,40.74,0.00,0.00,0.00
CFT,CON38LN,38MM CONDUIT LOCK NUT,38MM CONDUIT LOCK NUT,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,100,100,0,0,10.66,10.66,0.00,0.00,0.00
CFT,CON50FEMBUSH,CON 50MM FEMALE BRASS BUSH,CON 50MM FEMALE BRASS BUSH,,6139,LAUREN24CHR1069F-10,HAI003,haining hifasters industrial co ltd,WB,,,300,300,0,0,77.76,77.76,0.00,0.00,0.00
CFT,CON50LN,50MM LOCK NUT EACH,50MM LOCK NUT EACH,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,1000,1000,0,0,125.50,125.50,0.00,0.00,0.00
CFT,CON50LR,50MM LOCK RING EACH,50MM LOCK RING EACH,,7040,24CHR1037F,HAI003,haining hifasters industrial co ltd,WB,05/08/2025,,600,600,0,0,83.82,83.82,0.00,0.00,0.00
CFT,CON50LR,50MM LOCK RING EACH,50MM LOCK RING EACH,,7360,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,4000,4000,0,0,574.40,574.40,0.00,0.00,0.00
CFT,SC1322.5,STEEL COILS 132.5 X 2.5MM PER,STEEL COILS 132.5 X 2.5MM PER,TONNE,4960,CHRIS,HAI003,haining hifasters industrial co ltd,WB,01/08/2023,,28,28,0,0,15840.00,15840.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,6505,24CHR1062F-10,HAI003,haining hifasters industrial co ltd,WB,11/08/2025,,8000,8000,0,0,10720.00,10720.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,6726,LAUREN,HAI003,haining hifasters industrial co ltd,WB,12/08/2025,,8000,8000,0,0,11760.00,11760.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,6736,LAUREN,HAI003,haining hifasters industrial co ltd,WA,,,8000,8000,0,0,11760.00,11760.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,6822,LAUREN,HAI003,haining hifasters industrial co ltd,GL,,,1600,1600,0,0,2352.00,2352.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7177,25CHR1014F-3,HAI003,haining hifasters industrial co ltd,WB,26/08/2025,,8000,8000,0,0,11200.00,11200.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7178,NICOLA,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,11200.00,11200.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7179,NICOLA,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,11200.00,11200.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7180,NICOLA,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,11200.00,11200.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7241,24CHR1069F-9 REXEL/4301694,HAI003,haining hifasters industrial co ltd,WB,05/09/2025,,8000,8000,0,0,11760.00,11760.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7405,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,10800.00,10800.00,0.00,0.00,0.00
CFT,CON203M,20MM CONDUIT 3M CLASS 4,20MM CONDUIT 3M CLASS 4,,7406,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,10800.00,10800.00,0.00,0.00,0.00
CFT,CON20GCLASS4,20MM CONDUIT CLASS 4 X 3.75M,20MM CONDUIT CLASS 4 X 3.75M,,6725,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,14720.00,14720.00,0.00,0.00,0.00
CFT,CON20GCLASS4,20MM CONDUIT CLASS 4 X 3.75M,20MM CONDUIT CLASS 4 X 3.75M,,6811,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,14720.00,14720.00,0.00,0.00,0.00
CFT,CON20GCLASS4,20MM CONDUIT CLASS 4 X 3.75M,20MM CONDUIT CLASS 4 X 3.75M,,6812,LAUREN,HAI003,haining hifasters industrial co ltd,WB,,,8000,8000,0,0,14720.00,14720.00,0.00,0.00,0.00
CFT,CON20GCLASS4,20MM CONDUIT CLASS 4 X 3.75M,20MM CONDUIT CLASS 4 X 3.75M,,6822,LAUREN,HAI003,haining hifasters industrial co ltd,GL,,,1600,1600,0,0,2944.00,2944.00,0.00,0.00,0.00
